SiteId,FuelId,CollectionMethod,TransactionDateUtc,Price
61402561,2,Q,2018-12-18T04:13:25.893,1479.0
61402711,2,Q,2021-02-19T21:52:48.223,9999.0
61477967,2,Q,2021-07-18T23:45:03.05,1919.0
61402577,2,Q,2021-07-28T23:53:04.39,9999.0
61477909,2,Q,2021-10-25T23:47:29.277,1780.0
61477121,2,Q,2021-10-27T07:24:15.113,1950.0
61402431,2,Q,2021-11-07T21:42:39.863,1659.0
61470335,2,Q,2021-11-20T02:19:26.233,2260.0
61402744,2,Q,2022-01-20T21:34:46.947,1769.0
61402810,2,Q,2022-01-28T00:44:54.253,1659.0
61477125,2,Q,2022-02-01T03:34:30.8,1790.0
61402861,2,Q,2022-02-26T23:10:42.21,1719.0
61451575,2,Q,2022-02-27T03:57:26.243,1799.0
61401172,2,Q,2022-02-28T06:45:38.483,9999.0
61477638,2,Q,2022-02-28T10:20:05.24,9999.0
61477120,2,Q,2022-03-08T04:39:52.047,2480.0
61402696,2,Q,2022-03-09T02:08:14.923,2040.0
61477823,2,Q,2022-03-09T22:18:36.593,2050.0
61477832,2,Q,2022-03-10T00:45:13.577,2067.0
61477005,2,Q,2022-03-10T09:58:33.467,1999.0
61402755,2,Q,2022-03-10T20:04:39.267,1997.0
61470459,2,Q,2022-03-10T20:56:58.713,1999.0
61290151,2,Q,2022-03-10T22:16:15.363,1999.0
61470880,2,Q,2022-03-10T22:24:11.817,210.0
61470007,2,Q,2022-03-10T22:45:14.737,1999.0
61402650,2,Q,2022-03-10T23:38:51.643,2089.0
61402455,2,Q,2022-03-10T23:48:32.693,2159.0
61402623,2,Q,2022-03-11T00:00:51.633,2059.0
61402072,2,Q,2022-03-11T00:30:27.483,1957.0
61402767,2,Q,2022-03-11T00:30:58.797,2150.0
61402663,2,Q,2022-03-11T00:33:13.94,2279.0
61402692,2,Q,2022-03-11T01:06:28,2159.0
61470429,2,Q,2022-03-11T01:08:00,2099.0
61470557,2,Q,2022-03-11T01:19:33.973,2069.0
61470658,2,Q,2022-03-11T01:19:33.973,2069.0
61477113,2,Q,2022-03-11T02:28:05.573,2059.0
61477802,2,Q,2022-03-11T02:57:58.053,2089.0
61477822,2,Q,2022-03-11T03:00:26.417,2099.0
61477639,2,Q,2022-03-11T03:17:46.047,2149.0
61477858,2,Q,2022-03-11T03:28:36.59,2119.0
61470473,2,Q,2022-03-11T03:29:05.057,2159.0
61402636,2,Q,2022-03-11T03:38:54.973,2099.0
61402758,2,Q,2022-03-11T04:04:25.867,2059.0
61402707,2,Q,2022-03-11T04:35:44.803,2150.0
61470940,2,Q,2022-03-11T04:40:09.377,2150.0
61402805,2,Q,2022-03-11T05:17:05.703,2069.0
61402633,2,Q,2022-03-11T06:12:30.833,2159.0
61470929,2,Q,2022-03-11T06:52:31,2059.0
61477098,2,Q,2022-03-11T08:34:15,2129.0
61402555,2,Q,2022-03-11T19:49:54.427,2099.0
61477771,2,Q,2022-03-11T20:26:40.96,2095.0
61477839,2,Q,2022-03-11T20:46:46.447,2059.0
61477821,2,Q,2022-03-11T20:47:42.183,2050.0
61477142,2,Q,2022-03-11T21:38:24.26,1995.0
61478042,2,Q,2022-03-11T21:49:59.293,2059.0
61402638,2,Q,2022-03-11T22:19:27.623,2099.0
61402688,2,Q,2022-03-11T22:59:42.747,2129.0
61477892,2,Q,2022-03-11T23:12:31.527,2049.0
61477726,2,Q,2022-03-11T23:36:11.877,2079.0
61477051,2,Q,2022-03-12T00:26:50.57,2039.0
61470869,2,Q,2022-03-12T00:30:29.89,2249.0
61477906,2,Q,2022-03-12T00:59:50,2099.0
61477073,2,Q,2022-03-12T01:08:55.563,2197.0
61402704,2,Q,2022-03-12T01:25:25.177,2329.0
61402730,2,Q,2022-03-12T01:37:52.15,2037.0
61477110,2,Q,2022-03-12T01:54:28.017,2059.0
61402576,2,Q,2022-03-12T02:45:34.06,2109.0
61470101,2,Q,2022-03-12T04:18:55.4,1999.0
61470424,2,Q,2022-03-12T04:31:56.35,2059.0
61470098,2,Q,2022-03-12T04:54:04.117,2069.0
61402514,2,Q,2022-03-12T05:45:28.91,2069.0
61477800,2,Q,2022-03-12T05:46:36.46,2017.0
61470015,2,Q,2022-03-12T06:31:10.517,2059.0
61402545,2,Q,2022-03-12T07:50:30.787,2159.0
61402417,2,Q,2022-03-12T18:14:41.833,2099.0
61402737,2,Q,2022-03-12T22:34:25.983,1999.0
61402804,2,Q,2022-03-12T23:11:13.023,2209.0
61470125,2,Q,2022-03-12T23:15:04.517,2027.0
61451576,2,Q,2022-03-12T23:42:45,2099.0
61402621,2,Q,2022-03-13T03:26:31.807,2098.0
61402497,2,Q,2022-03-13T09:56:37.527,2099.0
61402568,2,Q,2022-03-13T20:45:02.303,2100.0
61402500,2,Q,2022-03-13T21:13:22.73,2250.0
61402542,2,Q,2022-03-13T21:42:14.59,2199.0
61291313,2,Q,2022-03-13T21:49:48.577,2130.0
61402299,2,Q,2022-03-13T21:50:32.11,2099.0
61470441,2,Q,2022-03-13T22:36:45.213,2099.0
61402701,2,Q,2022-03-13T22:54:08.923,2099.0
61402648,2,Q,2022-03-13T22:55:07.347,2097.0
61477027,2,Q,2022-03-13T23:04:10,2169.0
61477811,2,Q,2022-03-13T23:15:35.58,2099.0
61402626,2,Q,2022-03-13T23:16:05.427,2069.0
61477842,2,Q,2022-03-13T23:16:14.363,2099.0
61477112,2,Q,2022-03-13T23:27:01.263,2069.0
61402842,2,Q,2022-03-13T23:31:38.023,2099.0
61402104,2,Q,2022-03-14T00:00:53.693,2099.0
61402757,2,Q,2022-03-14T00:00:53.693,2099.0
61402017,2,Q,2022-03-14T00:04:50.303,2099.0
61470028,2,Q,2022-03-14T00:06:22.873,2057.0
61402203,2,Q,2022-03-14T00:28:57.16,2049.0
61477966,2,Q,2022-03-14T00:30:49.07,2059.0
61470172,2,Q,2022-03-14T00:53:32.337,2019.0
61402795,2,Q,2022-03-14T00:53:59.463,2079.0
61402192,2,Q,2022-03-14T00:58:07.707,2189.0
61451703,2,Q,2022-03-14T03:09:37.263,2097.0
61401968,2,Q,2022-03-14T03:37:24.807,2100.0
61470115,2,Q,2022-03-14T03:57:22.907,2099.0
61477868,2,Q,2022-03-14T04:12:36.59,2500.0
61470659,2,Q,2022-03-14T04:30:04.8,2059.0
61478015,2,Q,2022-03-14T05:34:06.237,2059.0
61477804,2,Q,2022-03-14T08:17:45.033,2097.0
61402614,2,Q,2022-03-14T08:18:31.083,2059.0
61478026,2,Q,2022-03-14T09:48:03.163,1997.0
61402519,2,Q,2022-03-14T10:19:57,2069.0
61402173,2,Q,2022-03-14T19:40:24.347,2029.0
61402768,2,Q,2022-03-14T19:58:03.243,2037.0
61402238,2,Q,2022-03-14T19:59:06.697,2037.0
61402652,2,Q,2022-03-14T20:00:08.917,2037.0
61402440,2,Q,2022-03-14T20:27:38.863,2079.0
61402229,2,Q,2022-03-14T20:47:25.357,2079.0
61402435,2,Q,2022-03-14T20:47:25.357,2079.0
61477864,2,Q,2022-03-14T21:38:32.79,2079.0
61470995,2,Q,2022-03-14T21:42:59,1977.0
61477965,2,Q,2022-03-14T21:53:33.87,235.0
61477927,2,Q,2022-03-14T22:16:19.497,2219.0
61477875,2,Q,2022-03-14T23:03:12.803,2059.0
61402292,2,Q,2022-03-14T23:08:07.813,2079.0
61402658,2,Q,2022-03-14T23:09:31,2099.0
61402014,2,Q,2022-03-14T23:16:58.69,2079.0
61477942,2,Q,2022-03-14T23:17:32.397,2119.0
61470159,2,Q,2022-03-14T23:57:44.92,2069.0
61402469,2,Q,2022-03-15T00:42:01.86,2079.0
61402394,2,Q,2022-03-15T00:47:23.403,2097.0
61477028,2,Q,2022-03-15T00:50:47,2159.0
61402006,2,Q,2022-03-15T00:52:08.35,2037.0
61470579,2,Q,2022-03-15T00:53:59,2117.0
61470076,2,Q,2022-03-15T00:55:52,2037.0
61402007,2,Q,2022-03-15T01:00:48.257,2097.0
61470220,2,Q,2022-03-15T01:01:54.853,2059.0
61402283,2,Q,2022-03-15T01:11:02.36,2089.0
61402446,2,Q,2022-03-15T01:11:25.03,2097.0
61478048,2,Q,2022-03-15T01:18:19.843,2059.0
61402513,2,Q,2022-03-15T01:28:33.597,2099.0
61478017,2,Q,2022-03-15T02:02:28.473,2099.0
61451729,2,Q,2022-03-15T02:05:38.513,2117.0
61402489,2,Q,2022-03-15T02:24:03.713,2039.0
61451727,2,Q,2022-03-15T03:21:50.963,2079.0
61470121,2,Q,2022-03-15T03:23:50.67,1999.0
61470011,2,Q,2022-03-15T03:31:05,2057.0
61477861,2,Q,2022-03-15T03:34:50.767,2019.0
61401972,2,Q,2022-03-15T03:40:58.513,2059.0
61402441,2,Q,2022-03-15T03:45:09.763,2090.0
61402587,2,Q,2022-03-15T03:48:08.677,1999.0
61477894,2,Q,2022-03-15T04:15:51,2179.0
61477727,2,Q,2022-03-15T04:35:43.02,2097.0
61402697,2,Q,2022-03-15T05:49:12.04,2119.0
61401067,2,Q,2022-03-15T06:12:32.83,2239.0
61451652,2,Q,2022-03-15T06:59:08.55,2059.0
61477895,2,Q,2022-03-15T07:21:48.003,2145.0
61470085,2,Q,2022-03-15T07:41:37,1999.0
61470519,2,Q,2022-03-15T09:12:21.567,2229.0
61402800,2,Q,2022-03-15T18:25:27.493,2079.0
61402308,2,Q,2022-03-15T21:20:39,2089.0
61402492,2,Q,2022-03-15T21:21:12.263,2099.0
61401982,2,Q,2022-03-15T21:29:32.05,2165.0
61477123,2,Q,2022-03-15T22:28:38,2059.0
61402409,2,Q,2022-03-15T22:54:02.823,2037.0
61451581,2,Q,2022-03-15T22:57:50.8,1999.0
61402564,2,Q,2022-03-15T23:07:39.09,2129.0
61402508,2,Q,2022-03-15T23:21:30.92,2150.0
61470091,2,Q,2022-03-15T23:35:35,2079.0
61451722,2,Q,2022-03-15T23:41:21.2,2119.0
61470681,2,Q,2022-03-15T23:44:08,2189.0
61470145,2,Q,2022-03-16T00:06:04.42,2119.0
61451656,2,Q,2022-03-16T00:11:39,2299.0
61401791,2,Q,2022-03-16T00:50:07.83,1999.0
61402581,2,Q,2022-03-16T00:53:21.12,2290.0
61477825,2,Q,2022-03-16T00:53:21.12,2490.0
